instrumentKey,market,symbol,name,industry,tradeDate,open,high,low,close,previousClose,volume,amount,turnoverRatePct,totalMarketCap,floatMarketCap,peTtm,pb,psTtm,volumeRatio,year
4264,SH,600785,新华百货,商业百货,2000-01-04,9.69,9.95,9.41,9.95,9.65,79230,768671,0.159436,875351250,494453310,36.82107,4.46331,3.764127,0.81,2000
4265,SH,600786,东方锅炉,通用设备,2000-01-04,6.43,6.6,6.33,6.57,6.42,273700,1777185,0.506852,1388051659.17,354780000,154.263371,2.497232,0,1.42,2000
4266,SH,600787,中储股份,物流行业,2000-01-04,17.87,18.35,17.85,18.2,17.87,925627,16843572,1.320607,3466427874,1275656200,37.232405,8.938966,4.876604,0.6,2000
4267,SH,600788,*ST达曼,珠宝首饰,2000-01-04,13.2,13.64,13.19,13.62,13.2,388265,5233807,0.513578,3524507872.8,1029672000,26.589553,3.853394,10.458491,2.7,2000
4268,SH,600789,鲁抗医药,化学制药,2000-01-04,6.28,6.43,6.28,6.4,6.26,307594,1961413,0.295763,2334426944,665600000,36.639246,2.017969,3.964622,1.61,2000
4269,SH,600790,轻纺城,商业百货,2000-01-04,10.91,11.2,10.6,11.18,10.8,391330,4283199,0.743267,2191650382.22,588627000,31.870583,3.76259,4.475978,2.17,2000
4270,SH,600791,京能置业,房地产开发,2000-01-04,11.68,12.01,11.68,12.01,11.78,174580,2072695,0.705374,1188990000,297247500,195.529057,7.986077,4.02657,1.44,2000
4271,SH,600792,云煤能源,煤炭行业,2000-01-04,11.8,12.11,11.21,11.95,11.81,123560,1462606,0.823733,609450000,179250000,-23.642265,5.941977,9.889785,0.7,2000
4272,SH,600793,宜宾纸业,造纸印刷,2000-01-04,10.49,11.1,10.49,11.03,10.6,728974,7892425,2.173447,1161459000,369946200,117.577822,5.51226,5.141293,1.35,2000
4273,SH,600794,保税科技,物流行业,2000-01-04,8.87,9.76,8.87,9.71,9.46,114879,1104167,0.341902,1045510656,326256000,32.532368,6.018484,6.996614,0.89,2000
4275,SH,600796,钱江生化,环保行业,2000-01-04,17.7,17.95,17.4,17.8,17.88,149001,2650763,0.520728,1895949200,509329200,47.417931,10.792475,10.479152,0.81,2000
4276,SH,600797,浙大网新,互联网服务,2000-01-04,13,13.95,12.78,13.91,13.09,1590792,21366726,1.641684,3331271125,1347879000,32.999703,6.112814,2.780853,1.87,2000
4277,SH,600798,宁波海运,航运港口,2000-01-04,6.79,6.95,6.76,6.94,6.79,364610,2508676,0.258146,3552412500,980218439,37.05157,5.497119,19.362241,1.39,2000
4278,SH,600799,*ST龙科,软件开发,2000-01-04,19.65,21.54,19.61,21.51,19.58,5967966,125502887,7.957288,4932673200,1613250000,45.834292,8.444685,19.153138,5.16,2000
4279,SH,600800,渤海化学,化学制品,2000-01-04,23.02,23.85,22.85,23.55,23.05,699373,16469673,0.764684,5774032991.4,2153861922.75,48.061516,10.112059,18.253484,0.87,2000
4280,SH,600801,华新建材,水泥建材,2000-01-04,6.05,6.25,5.93,6.11,6.04,521552,3203081,1.086567,2006524000,293280000,368.337314,2.828824,5.193975,1.26,2000
4281,SH,600802,福建水泥,水泥建材,2000-01-04,6.18,6.32,6.1,6.28,6.18,290129,1809720,0.301422,1584792508.6,604470724,15.978755,2.320838,3.656306,1.41,2000
4282,SH,600803,新奥股份,燃气,2000-01-04,9.15,9.28,9.1,9.27,9.04,183402,1685803,0.277478,1095915279.51,612709920,41.103946,4.865635,5.08288,1.93,2000
4283,SH,600804,退市鹏博,通信服务,2000-01-04,7.32,7.68,7.24,7.56,7.25,415012,3115174,0.576752,881580672,543993408,38.605399,2.635237,2.431941,1.48,2000
4284,SH,600805,悦达投资,综合行业,2000-01-04,6.8,6.88,6.6,6.83,6.75,572187,3867885,0.456107,3178990634.04,856824920.64,43.231743,2.971841,4.659363,0.52,2000
4285,SH,600806,退市昆机,通用设备,2000-01-04,8,8.47,7.98,8.47,7.7,900148,7530450,1.500247,2075212678,508200000,-90.274067,3.763592,39.412883,2.44,2000
4286,SH,600807,济高发展,医疗器械,2000-01-04,8.22,8.82,8.1,8.81,8.3,796190,6893884,1.23728,950836825.95,566923500,39.633274,4.528801,6.606828,3.98,2000
4287,SH,600808,马钢股份,钢铁行业,2000-01-04,2.6,2.63,2.54,2.63,2.58,4707505,12165111,0.784584,16977439000,1578000000,-71.912096,1.629915,2.805591,3.75,2000
4289,SH,600810,神马股份,化纤行业,2000-01-04,8.1,8.1,7.9,8.05,7.89,377595,3033647,0.293392,4144140000,1036035000,33.836967,1.236434,3.559533,0.81,2000
4290,SH,600811,*ST东方,农牧饲渔,2000-01-04,6.13,6.3,6.06,6.27,6.13,628729,3904063,0.215159,2669409011.28,1832193843.48,20.137815,1.886416,3.186051,1.07,2000
4291,SH,600812,华北制药,化学制药,2000-01-04,4.16,4.23,4.1,4.22,4.14,1032511,4318108,0.228094,4934843477.58,1910265226.7,36.861619,1.980915,3.55467,1.34,2000
4292,SH,600813,ST鞍一工,环保行业,2000-01-04,4.65,4.75,4.55,4.65,4.65,1359845,6312373,1.365306,1199700000,463140000,55.832228,4.275401,7.793799,1.51,2000
4293,SH,600814,杭州解百,商业百货,2000-01-04,7.1,7.18,6.93,7.14,6.95,220195,1561494,0.349183,1129883194.44,450248378.58,25.318731,2.654643,1.486174,1.44,2000
4295,SH,600816,建元信托,多元金融,2000-01-04,8.5,8.81,8.4,8.68,8.4,1049710,9021840,0.550812,3032056057.52,1654191000,44.691796,3.750993,15.188937,1.87,2000
4296,SH,600817,宇通重工,工程机械,2000-01-04,13.1,13.39,13.1,13.38,12.98,58224,774693,0.517915,1104090599.16,150417960,-38.537894,11.193119,15.93734,1,2000
4297,SH,600818,ST中路,交运设备,2000-01-04,7.5,7.51,7.25,7.43,7.38,181400,1333400,1.213378,1973849564.9,111078500,-6.741032,21.515131,4.327503,1.42,2000
4298,SH,600819,耀皮玻璃,玻璃玻纤,2000-01-04,14.4,15.15,14.4,15.1,14.4,219750,3284450,0.7032,7361250000,471875000,163.390679,4.790804,11.887142,1.17,2000
4299,SH,600820,隧道股份,工程建设,2000-01-04,8.99,9.57,8.99,9.52,9.6,245594,2316097,0.248659,3580180735.6,940266628.56,32.811851,2.825226,1.663017,1.02,2000
4300,SH,600821,金开新能,电力行业,2000-01-04,6.62,6.82,6.5,6.81,6.6,1037309,6982400,0.731615,1992067723.98,965545457.94,28.389789,2.539842,0.994027,1.16,2000
4301,SH,600822,上海物贸,汽车服务,2000-01-04,10.2,10.59,10.09,10.59,10.25,88092,914375,0.661848,2676307955.82,140952900,1717.42385,6.922394,2.238653,1.8,2000
4302,SH,600823,*ST世茂,房地产开发,2000-01-04,8.3,8.49,8.3,8.47,8.24,363384,3047893,0.665538,1602149812.34,462462000,32.549858,2.85955,5.037615,1.78,2000
4303,SH,600824,益民集团,商业百货,2000-01-04,8.05,8.3,8.04,8.28,8.08,130740,1072993,0.304978,1406673484.56,354952546.2,49.412696,2.932397,2.645893,1.07,2000
4304,SH,600825,新华传媒,文化传媒,2000-01-04,15.6,16.28,15.29,15.72,15.5,753810,11974170,2.931687,1616802000,404200500,93.307649,8.005881,6.079996,1.26,2000
4305,SH,600826,兰生股份,贸易行业,2000-01-04,10.53,10.96,10.52,10.9,10.6,164430,1777197,0.233931,3056667292.8,766161000,32.627607,3.809164,2.030245,1.2,2000
4306,SH,600827,百联股份,商业百货,2000-01-04,9.1,9.3,8.95,9.3,9.18,133899,1231066,0.49867,2116136880,249716597.1,59.075035,4.994915,6.347087,1.02,2000
4307,SH,600828,茂业商业,商业百货,2000-01-04,9.32,9.63,9.3,9.55,9.45,210795,2000106,0.495173,1616719500,406543500,38.693422,3.328476,1.207328,0.96,2000
4308,SH,600829,人民同泰,医药商业,2000-01-04,7.79,8.08,7.78,8.05,7.79,471325,3755917,1.416454,1063954815,267863750,830.17508,2.456985,2.853021,0.84,2000
4309,SH,600830,香溢融通,多元金融,2000-01-04,10.1,10.56,9.95,10.51,10.55,891698,9296832,1.541722,1660977572.28,607875288.51,45.978656,5.118388,4.736999,2.17,2000
4310,SH,600831,广电网络,文化传媒,2000-01-04,7.96,8.06,7.8,8.01,7.92,389758,3101027,0.840985,891406467,371226654,109125.176834,23.326522,4.747461,0.98,2000
4311,SH,600832,东方明珠,旅游酒店,2000-01-04,23.16,25.25,23.13,25.25,22.95,2586818,64434387,6.632867,16318357395,984750000,115.869475,10.088934,29.443003,11.87,2000
4312,SH,600833,第一医药,医药商业,2000-01-04,6.43,6.55,6.3,6.49,6.5,343868,2211437,0.986369,1034164567.59,226254354.04,-2.610942,-6.661047,-10.6118,1.02,2000
4313,SH,600834,申通地铁,铁路公路,2000-01-04,11.11,11.36,10.8,11.33,10.93,851105,9444020,2.727901,2680678000,353496000,57.351415,5.93038,24.499436,1.18,2000
4314,SH,600835,上海机电,专用设备,2000-01-04,11.1,11.47,10.91,11.3,11,3584325,40261911,2.531303,5066706204,1600080000,41.198056,3.760687,2.690476,1.13,2000
4315,SH,600836,*ST易连,包装材料,2000-01-04,9.96,10.59,9.7,10.59,9.63,585942,6109250,2.038059,1182836812.5,304462500,-61.930825,5.45641,4.091353,3.95,2000
4317,SH,600838,上海九百,商业百货,2000-01-04,10.52,10.8,10.32,10.77,10.58,703200,7467018,1.174937,2551745232.96,644584500,65.39152,5.329167,4.577464,1.78,2000
4318,SH,600839,四川长虹,家电行业,2000-01-04,13.18,13.72,12.87,13.58,13.18,2376779,31584902,0.316102,29389991110.76,10210826960.04,16.295087,2.577843,2.705092,1.83,2000
4319,SH,600840,新湖创业,房地产开发,2000-01-04,7.9,8.25,7.6,8.22,7.8,307277,2457742,0.477355,1148756532.66,529127573.22,-41.168406,8.048472,0,2.31,2000
4320,SH,600841,动力新科,汽车整车,2000-01-04,10.1,10.34,9.9,10.33,10.03,325844,3292311,1.508537,4961594862.4,223128000,56.550234,2.920587,3.543696,3.13,2000
4321,SH,600842,中西药业,化学制药,2000-01-04,10.55,11.12,10.55,11.1,10.5,492046,5403222,0.873837,2393100370.8,625026603.3,48.826027,6.089912,0,1.95,2000
4322,SH,600843,上工申贝,专用设备,2000-01-04,9.38,10.09,9.38,10,9.92,262725,2609441,1.684135,2524663700,156000000,760.737006,3.875238,7.209724,1.74,2000
4323,SH,600844,金煤科技,化学原料,2000-01-04,10.43,10.9,10.28,10.79,10.38,288087,3065192,1.040614,3286250760.78,298713985.44,87.035998,4.826723,6.577851,0.69,2000
4325,SH,600846,同济科技,工程建设,2000-01-04,17.91,18.3,17.7,18.3,18,620026,11249274,1.272357,2794313138.1,891768150,113.330755,8.724614,6.884967,0.95,2000
4327,SH,600848,上海临港,房地产开发,2000-01-04,9.45,9.66,9.15,9.6,9.39,382647,3627757,1.136318,3833154144,323273280,-277.935909,5.187809,5.674392,0.92,2000
4328,SH,600849,上药转换,化学制药,2000-01-04,12.63,12.98,12.39,12.95,12.8,978747,12457544,0.942235,2972702349.75,1345181250,37.756073,4.499574,0.673564,1.36,2000
4329,SH,600850,电科数字,互联网服务,2000-01-04,16.01,16.6,16,16.49,16,142200,2332776,0.79,1187280000,296820000,84.336547,8.599136,1.325993,2.32,2000
4330,SH,600851,海欣股份,化学制药,2000-01-04,10.9,11.18,10.7,11.1,10.9,87293,962081,0.40696,3055737426,238095000,34.779647,4.02248,3.991357,1.5,2000
4331,SH,600852,*ST中川,装修装饰,2000-01-04,11.7,11.93,11.5,11.76,11.95,220338,2568538,0.506524,1932269159.52,511560000,71.999051,5.235775,6.207189,0.76,2000
4332,SH,600853,龙建股份,工程建设,2000-01-04,3.52,3.75,3.48,3.68,3.5,3493581,12614716,2.122983,1959232000,605580800,-72.382627,1.543982,1.726843,7.9,2000
4333,SH,600854,春兰股份,家电行业,2000-01-04,19.2,19.75,19,19.7,19.25,258754,5053458,0.324278,6034228200,1571941800,22.430991,3.799163,2.891619,1.03,2000
4334,SH,600855,航天长峰,计算机设备,2000-01-04,10.75,11,10.38,10.7,10.93,92000,969809,0.173621,1712856000,566982300,-17.106419,23.500285,21.965496,0.17,2000
4335,SH,600856,退市中天,燃气,2000-01-04,8.08,8.27,8.02,8.2,8.05,436600,3572853,0.519243,1498449238.4,689488800,35.254384,3.850114,28.066297,0.79,2000
4336,SH,600857,宁波中百,商业百货,2000-01-04,16.25,17.85,16.09,17.49,16.23,1097670,18557706,2.734725,2101990176,702017572.74,53.525456,6.845836,4.174712,2.81,2000
4337,SH,600858,银座股份,商业百货,2000-01-04,6.88,6.97,6.82,6.95,6.88,292510,2023109,0.430455,843359704,472277520,-63.557202,4.861579,38.997438,1.02,2000
4338,SH,600859,王府井,商业百货,2000-01-04,6.39,6.51,6.18,6.46,6.26,408869,2619220,0.230302,2307823410.76,1146884833.92,-68.06517,1.491814,1.706375,1.42,2000
4339,SH,600860,京城股份,通用设备,2000-01-04,6.68,6.9,6.6,6.79,6.57,591551,4003081,1.183102,2716000000,339500000,52.061475,2.603206,6.262989,2.03,2000
4340,SH,600861,北京人力,专业服务,2000-01-04,7.23,7.87,7.15,7.87,7.15,3334386,25703149,1.992939,3193165505.02,1316729700,24.655736,2.193953,2.755994,7.84,2000
4341,SH,600862,中航高科,航天航空,2000-01-04,13.39,13.69,13.1,13.4,14,1092400,14653892,2.101852,1992633198,696440880,36.039592,11.036344,5.644049,1.66,2000
4342,SH,600863,华能蒙电,电力行业,2000-01-04,6.42,6.52,6.35,6.45,6.42,312876,2018371,0.205704,6095121000,981045000,28.795782,1.895115,8.420675,1.21,2000
4343,SH,600864,哈投股份,证券,2000-01-04,8.43,8.75,8.3,8.7,8.52,454791,3905326,1.002294,1188372576.3,394762500,37.706825,3.797732,6.429057,1.21,2000
4344,SH,600865,百大集团,商业百货,2000-01-04,6,6.05,5.82,6,5.88,527110,3135540,0.521244,1618237920,606752640,47.013125,2.493321,1.773399,1.63,2000
4345,SH,600866,星湖科技,化学制品,2000-01-04,9,9.18,8.82,9.06,8.97,346157,3134797,0.300959,1746001813.92,1042063261.2,32.056001,3.627932,5.738231,1.9,2000
4346,SH,600867,通化东宝,生物制品,2000-01-04,7.75,7.88,7.45,7.79,7.71,258269,2003435,0.164262,2527800750.44,1224824146.06,31.750318,1.85005,12.270977,1.74,2000
4347,SH,600868,梅雁吉祥,电力行业,2000-01-04,5.2,5.31,5.1,5.25,5.18,1050628,5492844,0.211144,3645273066.75,2612342402.25,19.452335,2.611285,7.082711,0.83,2000
4348,SH,600869,远东股份,电网设备,2000-01-04,9.58,9.7,9.31,9.63,9.6,138550,1323608,0.461833,1155600000,288900000,-499.794503,5.064081,10.84767,0.59,2000
4349,SH,600870,退市厦华,电子元件,2000-01-04,16.2,17.5,15.56,17.48,16.66,641676,11053605,0.635266,5599092250.96,1765637774.48,67.449129,6.426755,2.671442,0.62,2000
4350,SH,600871,石化油服,采掘行业,2000-01-04,5,5.07,4.89,5.03,4.87,2083445,10431321,1.041723,20120000000,1006000000,121.73871,2.44351,3.313699,1.54,2000
4351,SH,600872,中炬高新,食品饮料,2000-01-04,6.16,6.38,6.16,6.33,6.15,1054706,6653701,0.423175,2848854163.5,1577664348.42,33.556375,2.271931,5.567596,2.12,2000
4352,SH,600873,梅花生物,化学制品,2000-01-04,6.9,7.13,6.81,7.05,6.9,679943,4761004,1.34111,763068051.15,357435000,-301.54419,2.517078,22.164113,1.15,2000
4353,SH,600874,创业环保,环保行业,2000-01-04,6.03,6.28,5.73,5.9,6.03,16136185,95666300,14.343913,7847000000,663720500,-9.456156,5.662842,3.003775,1.65,2000
4355,SH,600876,凯盛新能,光伏设备,2000-01-04,5.75,5.88,5.46,5.63,5.75,3865704,21682097,7.731408,3941000000,281500000,-13.434968,2.783507,5.647491,1.4,2000
4356,SH,600877,电科芯片,半导体,2000-01-04,5.35,5.48,5.17,5.46,5.32,2635704,14102163,2.203766,2587334786.4,653016000,18.493651,1.427989,0.821676,0.6,2000
4357,SH,600878,*ST北科,软件开发,2000-01-04,12.18,12.34,12,12.3,12.17,440533,5373852,0.533749,3498497696.1,1015187191.2,28.517304,7.637545,7.812878,0.85,2000
4358,SH,600879,航天电子,航天航空,2000-01-04,20,20.25,19.77,20.15,20,165091,3300734,0.314459,1957533731.4,1057875000,87.694193,7.792463,10.866019,1.19,2000
4359,SH,600880,博瑞传播,教育,2000-01-04,14.85,15.49,14.55,15.48,14.88,562518,8553389,1.502452,2015187174,579571200,109.985801,10.601513,24.95339,1.95,2000
4360,SH,600881,亚泰集团,水泥建材,2000-01-04,7.09,7.26,7.03,7.24,7.09,440510,3152695,0.245819,2973877125.16,1297414443.6,21.090378,2.553538,3.661,1.16,2000
4361,SH,600882,妙可蓝多,食品饮料,2000-01-04,7.38,7.55,7.2,7.46,7.28,938239,6956461,1.005534,1386434009.98,696073950,44.920098,3.965638,3.688897,1.13,2000
4362,SH,600883,博闻科技,农牧饲渔,2000-01-04,18.28,18.7,17.92,18.46,17.8,27001,493609,0.150006,1255280000,332280000,88.562183,10.652867,20.491214,0.49,2000
4363,SH,600884,杉杉股份,电子元件,2000-01-04,12.42,12.55,12.2,12.48,12.3,476625,5914614,0.492492,2968129756.8,1207792797.12,27.322068,3.847873,3.776136,0.28,2000
4364,SH,600885,宏发股份,电网设备,2000-01-04,6.86,7.1,6.85,7.05,6.91,166346,1160642,0.333573,915140280.6,351569400,-26.679957,5.066997,6.101719,0.93,2000
4367,SH,600888,新疆众和,有色金属,2000-01-04,9.75,10.32,9.71,10.2,9.75,92355,936183,0.315744,1054567800,298350000,91.205463,4.220406,3.521532,1.05,2000
4368,SH,600889,*ST京化,化纤行业,2000-01-04,7.6,7.8,7.44,7.74,7.6,190754,1464493,0.371125,961828321.5,397827331.2,27.116715,3.08896,0.481012,1.29,2000
4369,SH,600890,退市中房,房地产开发,2000-01-04,5.7,5.8,5.67,5.78,5.67,359718,2064763,0.300371,1658247788.18,692200037.76,19.189417,2.278772,3.656193,1.76,2000
4370,SH,600891,退市秋林,非金属材料,2000-01-04,6.55,6.99,6.55,6.8,6.55,368259,2488389,0.355817,1505669192,703777424,40.906152,2.377482,2.310088,1.17,2000
4371,SH,600892,大晟文化,游戏,2000-01-04,14.68,15.33,14.6,15.33,14.6,1000670,15298305,6.536183,774165000,234697701,-17.084533,-132.61821,37.184427,3.03,2000
4373,SH,600894,广日股份,专用设备,2000-01-04,4.03,4.1,4,4.1,4.02,470514,1904473,0.295525,2813338000,652772303.7,57.485012,1.685917,1.1233,1.19,2000
4374,SH,600895,张江高科,房地产开发,2000-01-04,20.85,22.05,20.85,21.7,20.79,662686,14366019,1.104477,5061525000,1302000000,185.583193,7.384265,77.394877,1.81,2000
4375,SH,600896,退市海医,医疗服务,2000-01-04,6.7,6.82,6.58,6.78,6.69,316591,2131725,0.203005,2151175689,1057357611,33.745103,3.571989,8.13983,1.38,2000
4376,SH,600897,厦门空港,航空机场,2000-01-04,9.6,9.85,9.5,9.8,9.6,115757,1118750,0.171492,2646000000,661500000,54.040226,2.436918,15.71753,1.28,2000
4377,SH,600898,*ST美讯,消费电子,2000-01-04,5.74,5.82,5.58,5.82,5.54,8302112,47960212,7.774082,1149927932.58,621530534.16,-1.095759,-1.953438,0.599846,2.01,2000
4378,SH,600899,*ST信联,软件开发,2000-01-04,13.51,14.45,13.5,14.3,13.7,318913,4519523,0.59058,2538327019.8,772200000,80.211282,6.106399,21.211743,1.52,2000
2,SZ,000876,新 希 望,农牧饲渔,2000-01-05,16.26,16.79,16.1,16.23,16.16,746749,12305367.55,1.871481,2272524600,647601345,44.410146,4.790927,5.529665,1.2,2000
3,SZ,000408,藏格矿业,化肥行业,2000-01-05,10.4,10.68,10.28,10.37,10.39,327654,3437872.7,1.060369,1076654880,320433000,42.950552,3.504566,4.256803,1.11,2000
21,SH,600893,航发动力,航天航空,2000-01-05,6.28,6.36,6.2,6.27,6.27,490163,3091052,0.429989,1472891123.55,714745076.1,55.279158,1.888113,2.19975,2.15,2000
30,SZ,000800,一汽解放,汽车整车,2000-01-05,4.82,4.96,4.73,4.82,4.82,2510936,12216108.87,0.460016,7844550000,2630933992.96,16.629496,1.670905,2.038101,1.58,2000
40,SH,600875,东方电气,电源设备,2000-01-05,7.25,7.3,7.09,7.14,7.23,2289456,16469309,3.81576,3213000000,428400000,71.081892,2.627724,3.542875,1.06,2000
49,SH,600111,北方稀土,小金属,2000-01-05,9.93,10.23,9.68,9.77,9.93,1614755,16133497,1.441746,3561067300,1094240000,55.581882,5.632315,17.823272,3.48,2000
50,SZ,000425,徐工机械,工程机械,2000-01-05,16.2,16.45,15.9,16.05,16.28,325802,5259320.37,0.537351,2830746460.8,973129893.3,43.459355,5.953107,2.493639,0.5,2000
60,SH,600732,爱旭股份,光伏设备,2000-01-05,7.4,7.54,7.25,7.36,7.39,394476,2935537,0.618301,1404008320,469568000,-219.500713,3.32091,2.863562,2.08,2000
62,SH,600703,三安光电,光学光电子,2000-01-05,6.55,6.86,6.5,6.72,6.58,474843,3158270,0.819656,803150880,389303040,-4.436071,4.405388,5.031478,2.21,2000
65,SH,600085,同仁堂,中药,2000-01-05,19.61,20,19.25,19.62,19.59,515340,10185995,0.8589,4708800000,1177200000,35.805367,6.293894,6.310204,3.21,2000
67,SZ,000001,平安银行,银行,2000-01-05,18.35,18.85,18,18.06,18.29,9399315,173475158.81,0.877694,28026358481.52,19340634979.26,44.681701,7.154054,15.535535,1.37,2000
70,SZ,000630,铜陵有色,有色金属,2000-01-05,7.38,7.63,7.38,7.44,7.39,679100,5108776.65,0.669869,2708160000,754252022.4,22.594275,2.519325,2.031343,1.42,2000
71,SH,600061,国投资本,证券,2000-01-05,9.28,9.64,9.12,9.4,9.28,800970,7569592,2.224917,1240800000,338400000,57.566387,3.633092,2.873959,1.73,2000
72,SH,600115,中国东航,航空机场,2000-01-05,4,4.08,3.96,3.99,3.99,1329650,5355909,0.443279,19419130500,1196832420,-88.669966,2.948406,2.13886,1.72,2000
77,SZ,000625,长安汽车,汽车整车,2000-01-05,4.03,4.1,3.97,4.01,4,1035987,4180827.07,0.616906,4918930660,673410528,-191.389339,2.082021,1.333669,1.99,2000
81,SH,600887,伊利股份,食品饮料,2000-01-05,20.67,21.2,20.1,20.78,20.47,898347,18585626,1.291095,3047824834.6,1445877220.96,37.205397,4.154601,2.991506,0.94,2000
94,SH,600009,上海机场,航空机场,2000-01-05,9.88,10.08,9.7,9.84,9.8,5292107,52668617,1.176024,13284000000,4428000000,23.069892,3.672899,18.226653,1.36,2000
101,SH,600660,福耀玻璃,玻璃玻纤,2000-01-05,9,9.65,8.98,9.1,8.98,6013593,55948055,7.391716,2318002168.3,740338225.9,117.232683,6.175488,4.053162,10.81,2000
104,SH,600733,北汽蓝谷,汽车整车,2000-01-05,15.8,15.8,15.25,15.4,15.89,319025,4950379,0.422236,3042824400,1163564325,72.473629,11.014946,16.340155,0.84,2000
106,SH,600196,复星医药,化学制药,2000-01-05,18.58,18.96,18.25,18.68,18.56,798800,14887213,1.067415,4222614000,1397917800,47.460958,7.490968,10.242403,1.88,2000
112,SH,600132,重庆啤酒,酿酒行业,2000-01-05,20.11,20.19,19.75,20.03,20.24,213720,4255387,0.411373,3422566160,1040614784.3,47.519568,6.480968,10.915267,0.76,2000
113,SZ,000002,万  科Ａ,房地产开发,2000-01-05,10.35,10.45,10,10.04,10.3,4613673,47348002.71,1.475246,5477196309.24,3139902070,26.725018,2.64223,2.345792,1.94,2000
116,SZ,000750,国海证券,证券,2000-01-05,13.5,13.7,13.35,13.4,13.56,398550,5407099.32,0.76822,1440884580,695187859.4,44.46581,3.530952,10.230521,0.83,2000
126,SZ,000596,古井贡酒,酿酒行业,2000-01-05,15.08,15.2,14.89,14.99,15.06,75517,1138662.9,0.377585,3522650000,299800000,26.470628,3.420356,4.24747,1.74,2000
130,SH,600089,特变电工,电网设备,2000-01-05,22.3,23,22.3,22.7,23.09,146550,3335844,0.234856,3389367872,1416480000,45.824412,6.957226,5.118953,1.56,2000
132,SZ,000776,广发证券,证券,2000-01-05,14,14.3,13.82,13.96,14,364345,5141609,0.78246,1713450316.24,650033775.04,22.850164,4.22605,25.182011,1.38,2000
138,SH,600741,华域汽车,汽车零部件,2000-01-05,11.79,12.4,11.75,11.8,11.75,753554,9052496,0.627962,3535280000,1416000000,26.242489,4.320189,2.672172,0.75,2000
142,SH,600188,兖矿能源,煤炭行业,2000-01-05,7.27,7.46,7.22,7.4,7.27,790465,5813055,0.990818,19240000000,590364600,23.95729,3.229383,4.328844,2.42,2000
144,SH,600795,国电电力,电力行业,2000-01-05,21.59,21.67,21.3,21.5,21.66,190791,4111941,0.298589,5473728000,1373798400,29.911064,13.156471,14.311438,1.37,2000
146,SH,600150,中国船舶,船舶制造,2000-01-05,6.44,6.55,6.35,6.4,6.44,393534,2546546,0.511083,1545555968,492800000,41.686676,2.740304,2.22135,2.31,2000
149,SZ,000066,中国长城,计算机设备,2000-01-05,26.4,26.58,25.7,25.97,26.41,2317800,60653453.38,2.243963,7493929170,2682453246.2,27.447824,8.62693,6.055541,2.13,2000
151,SH,600176,中国巨石,玻璃玻纤,2000-01-05,6.39,6.59,6.33,6.44,6.39,403999,2609606,0.577141,1352400000,450800000,36.889135,2.953583,4.275181,1.46,2000
163,SH,600809,山西汾酒,酿酒行业,2000-01-05,6.12,6.28,6,6.26,6.13,821902,5100313,1.149513,2710105003.72,447590000,402.575674,3.459136,9.86388,2.6,2000
166,SZ,000708,中信特钢,钢铁行业,2000-01-05,4.8,4.9,4.72,4.8,4.8,444105,2143067,0.352464,2157160704,604800000,35.462521,1.229873,1.407087,1.57,2000
178,SH,600760,中航沈飞,航天航空,2000-01-05,7.83,8.12,7.75,7.93,7.86,498123,3965102,0.380765,2164889785.89,1037415184.91,34.421507,2.64177,6.540864,2.81,2000
184,SZ,000768,中航西飞,航天航空,2000-01-05,13.58,13.75,13.19,13.53,13.6,1189396,15878466.82,1.017595,4485195000,1581426990,68.819506,7.485523,10.970135,0.59,2000
198,SZ,000733,振华科技,电子元件,2000-01-05,13.38,13.7,13.05,13.13,13.49,2608989,34991072.13,1.961646,4111265600,1746290000,48.302374,3.494638,8.096122,1.32,2000
207,SH,601607,上海医药,医药商业,2000-01-05,12.94,14.25,12.9,13.99,12.95,6711713,94156839,6.461336,3211436746.95,1453211250,40.788221,4.86093,0.727657,8.17,2000
208,SH,600690,海尔智家,家电行业,2000-01-05,17.1,17.4,16.71,16.77,17.08,1766632,30196499,0.871332,7891778938.68,3400131419.1,26.72888,3.928237,1.956998,2.92,2000
209,SH,600745,*ST闻泰,半导体,2000-01-05,9.1,9.26,9.08,9.12,9.06,171606,1572631,0.367598,1110313451.52,425749324.8,103.228131,2.437635,6.687156,1.52,2000
219,SH,600600,青岛啤酒,酿酒行业,2000-01-05,8.3,8.63,8.21,8.33,8.29,864805,7265517,0.864805,7497000000,833000000,65.849587,3.25024,3.564828,2.08,2000
234,SH,600104,上汽集团,汽车整车,2000-01-05,10.05,10.2,9.81,9.9,10.05,3108224,31195482,0.740053,13860000000,4158000000,19.306937,3.19656,6.996301,1.65,2000
235,SH,600754,锦江酒店,旅游酒店,2000-01-05,8.45,8.68,8.38,8.59,8.5,988380,8456784,2.050514,4752337956.6,414051589.38,67.864666,4.373988,7.684956,1.62,2000
238,SH,600161,天坛生物,生物制品,2000-01-05,18.5,19.2,18.35,18.36,18.47,1235701,23220924,2.574377,3525120000,881280000,76.480436,12.138209,24.045984,3.29,2000
241,SZ,000895,双汇发展,食品饮料,2000-01-05,14.67,14.7,14.09,14.2,14.57,239800,3450384.2,0.369657,3193580000,921166922,47.567982,5.137224,1.584415,1.06,2000
246,SH,600183,生益科技,电子元件,2000-01-05,13.8,14,13.25,13.36,13.8,1361200,18638123,1.601412,4371225000,1135600000,59.909017,5.899537,7.720189,1.54,2000
