tradeDate,factor,label,category,ic,coverage,universe
2020-07-28,logRevenue,营业收入(对数),规模,-0.02779893225501928,3206,3326
2020-07-28,logAssets,总资产(对数),规模,-0.01716711901566179,3206,3326
2020-07-28,turnover,换手率,换手率,-0.03717536884562188,3326,3326
2020-07-28,turnover20,20日平均换手率,换手率,-0.09605101688023665,3326,3326
2020-07-28,turnoverStd20,20日换手率标准差,换手率,-0.04368292636685026,3326,3326
2020-08-04,roe,ROE,盈利,-0.04654821245166692,3180,3331
2020-08-04,grossMargin,毛利率,盈利,-0.01426549363622941,3181,3331
2020-08-04,ocfToRevenue,经营现金流/营收,现金流,-0.003550702672586701,3210,3331
2020-08-04,fcfToEv,自由现金流/企业价值,现金流,-0.05556746839365694,3135,3331
2020-08-04,debtToAssets,资产负债率,质量,-0.031040292538689472,3210,3331
2020-08-04,receivablesTurnover,应收账款周转率,质量,0.0051499676382872304,2205,3331
2020-08-04,inventoryTurnover,存货周转率,质量,-0.016110046868652812,2204,3331
2020-08-04,logMarketCap,总市值(对数),规模,-0.026795908410895443,3331,3331
2020-08-04,logRevenue,营业收入(对数),规模,0.011840932486340586,3210,3331
2020-08-04,logAssets,总资产(对数),规模,0.0313942214132945,3210,3331
2020-08-04,turnover,换手率,换手率,0.16258609778409017,3331,3331
2020-08-04,turnover20,20日平均换手率,换手率,0.18400476088726037,3331,3331
2020-08-04,turnoverStd20,20日换手率标准差,换手率,0.1779934925683262,3331,3331
2020-08-11,roe,ROE,盈利,0.0034613203948967073,3184,3337
2020-08-11,grossMargin,毛利率,盈利,-0.06346085966248774,3185,3337
2020-08-11,ocfToRevenue,经营现金流/营收,现金流,0.007454825005364177,3214,3337
2020-08-11,fcfToEv,自由现金流/企业价值,现金流,-0.011839184624422011,3139,3337
2020-08-11,debtToAssets,资产负债率,质量,-0.03481601187207986,3214,3337
2020-08-11,receivablesTurnover,应收账款周转率,质量,0.021075434206147915,2205,3337
2020-08-11,inventoryTurnover,存货周转率,质量,0.006668884676694056,2204,3337
2020-08-11,logMarketCap,总市值(对数),规模,-0.0930585235468351,3337,3337
2020-08-11,logRevenue,营业收入(对数),规模,-0.01878122509632703,3214,3337
2020-08-11,logAssets,总资产(对数),规模,-0.010162317693268122,3214,3337
2020-08-11,turnover,换手率,换手率,0.008988285833503657,3337,3337
2020-08-11,turnover20,20日平均换手率,换手率,-0.02544249927507394,3337,3337
2020-08-11,turnoverStd20,20日换手率标准差,换手率,0.005678908173970601,3337,3337
2020-08-18,roe,ROE,盈利,0.08196206022146134,3188,3342
2020-08-18,grossMargin,毛利率,盈利,0.07038739207431025,3189,3342
2020-08-18,ocfToRevenue,经营现金流/营收,现金流,0.01879820443287421,3218,3342
2020-08-18,fcfToEv,自由现金流/企业价值,现金流,0.04176493774777878,3143,3342
2020-08-18,debtToAssets,资产负债率,质量,0.06510184053808876,3218,3342
2020-08-18,receivablesTurnover,应收账款周转率,质量,0.033749285939040634,2209,3342
2020-08-18,inventoryTurnover,存货周转率,质量,-0.05998501654116473,2208,3342
2020-08-18,logMarketCap,总市值(对数),规模,-0.1166048931559334,3342,3342
2020-08-18,logRevenue,营业收入(对数),规模,-0.08465320316958462,3217,3342
2020-08-18,logAssets,总资产(对数),规模,-0.10098215767212783,3218,3342
2020-08-18,turnover,换手率,换手率,0.15952267990062236,3342,3342
2020-08-18,turnover20,20日平均换手率,换手率,0.17022185184139793,3342,3342
2020-08-18,turnoverStd20,20日换手率标准差,换手率,0.20189416817954292,3342,3342
2020-08-25,roe,ROE,盈利,0.013389127980215633,3190,3342
2020-08-25,grossMargin,毛利率,盈利,0.07760571399890585,3191,3342
2020-08-25,ocfToRevenue,经营现金流/营收,现金流,-0.018891314878945378,3220,3342
2020-08-25,fcfToEv,自由现金流/企业价值,现金流,-0.005576077763449263,3145,3342
2020-08-25,debtToAssets,资产负债率,质量,0.05659911362630183,3220,3342
2020-08-25,receivablesTurnover,应收账款周转率,质量,0.07823910267292879,2208,3342
2020-08-25,inventoryTurnover,存货周转率,质量,0.015078348073873387,2207,3342
2020-08-25,logMarketCap,总市值(对数),规模,-0.004042476845586659,3342,3342
2020-08-25,logRevenue,营业收入(对数),规模,-0.031098900000404554,3219,3342
2020-08-25,logAssets,总资产(对数),规模,-0.016607200647888367,3220,3342
2020-08-25,turnover,换手率,换手率,-0.015947719114687346,3342,3342
2020-08-25,turnover20,20日平均换手率,换手率,0.05482970619351891,3342,3342
2020-08-25,turnoverStd20,20日换手率标准差,换手率,0.06306351267213142,3342,3342
2020-09-01,roe,ROE,盈利,-0.11461593508646055,3193,3346
2020-09-01,grossMargin,毛利率,盈利,0.007982748185540189,3195,3346
2020-09-01,ocfToRevenue,经营现金流/营收,现金流,0.007873878701198026,3224,3346
2020-09-01,fcfToEv,自由现金流/企业价值,现金流,0.01616953097669512,3149,3346
2020-09-01,debtToAssets,资产负债率,质量,-0.00984719002229489,3224,3346
2020-09-01,receivablesTurnover,应收账款周转率,质量,0.15102667291057528,2211,3346
2020-09-01,inventoryTurnover,存货周转率,质量,0.036479314101234936,2210,3346
2020-09-01,logMarketCap,总市值(对数),规模,-0.3480251158653067,3346,3346
2020-09-01,logRevenue,营业收入(对数),规模,-0.17225124516549029,3223,3346
2020-09-01,logAssets,总资产(对数),规模,-0.16311329523965268,3224,3346
2020-09-01,turnover,换手率,换手率,0.008335648683410616,3346,3346
2020-09-01,turnover20,20日平均换手率,换手率,0.06326846938750677,3346,3346
2020-09-01,turnoverStd20,20日换手率标准差,换手率,0.05427824354243761,3346,3346
2020-09-08,roe,ROE,盈利,0.0522412461033098,3193,3346
2020-09-08,grossMargin,毛利率,盈利,0.01234956732457047,3196,3346
2020-09-08,ocfToRevenue,经营现金流/营收,现金流,-0.005081163792631931,3225,3346
2020-09-08,fcfToEv,自由现金流/企业价值,现金流,0.029377515107463108,3150,3346
2020-09-08,debtToAssets,资产负债率,质量,-0.05062710373363125,3225,3346
2020-09-08,receivablesTurnover,应收账款周转率,质量,-0.11989999214494956,2212,3346
2020-09-08,inventoryTurnover,存货周转率,质量,-0.05987843011292046,2211,3346
2020-09-08,logMarketCap,总市值(对数),规模,0.2037961050166629,3346,3346
2020-09-08,logRevenue,营业收入(对数),规模,0.1592809429731732,3224,3346
2020-09-08,logAssets,总资产(对数),规模,0.16665475084752224,3225,3346
2020-09-08,turnover,换手率,换手率,0.08731184760519506,3346,3346
2020-09-08,turnover20,20日平均换手率,换手率,0.05766543820705526,3346,3346
2020-09-08,turnoverStd20,20日换手率标准差,换手率,0.03984158454960434,3346,3346
2020-09-15,roe,ROE,盈利,0.03105237016237695,3192,3345
2020-09-15,grossMargin,毛利率,盈利,-0.06744833352506743,3195,3345
2020-09-15,ocfToRevenue,经营现金流/营收,现金流,0.020974416529356138,3224,3345
2020-09-15,fcfToEv,自由现金流/企业价值,现金流,0.00036796042409331973,3149,3345
2020-09-15,debtToAssets,资产负债率,质量,-0.0435872321020277,3224,3345
2020-09-15,receivablesTurnover,应收账款周转率,质量,-0.03622044299987043,2210,3345
2020-09-15,inventoryTurnover,存货周转率,质量,0.022294570357053543,2209,3345
2020-09-15,logMarketCap,总市值(对数),规模,0.017545113019054023,3345,3345
2020-09-15,logRevenue,营业收入(对数),规模,0.05113921151173301,3223,3345
2020-09-15,logAssets,总资产(对数),规模,0.05056419821065442,3224,3345
2020-09-15,turnover,换手率,换手率,0.09485698550611314,3345,3345
2020-09-15,turnover20,20日平均换手率,换手率,0.05777600176387977,3345,3345
2020-09-15,turnoverStd20,20日换手率标准差,换手率,0.05511513373245039,3345,3345
2020-09-22,roe,ROE,盈利,0.08233268969426065,3198,3350
2020-09-22,grossMargin,毛利率,盈利,0.027547446278380967,3201,3350
2020-09-22,ocfToRevenue,经营现金流/营收,现金流,0.005669717923549779,3230,3350
2020-09-22,fcfToEv,自由现金流/企业价值,现金流,0.00792246956158434,3156,3350
2020-09-22,debtToAssets,资产负债率,质量,0.0011563180972123319,3230,3350
2020-09-22,receivablesTurnover,应收账款周转率,质量,-0.03576678563765497,2213,3350
2020-09-22,inventoryTurnover,存货周转率,质量,-0.06277816347969928,2212,3350
2020-09-22,logMarketCap,总市值(对数),规模,0.16893809755302888,3350,3350
2020-09-22,logRevenue,营业收入(对数),规模,0.13883125616645647,3229,3350
2020-09-22,logAssets,总资产(对数),规模,0.13435144199051371,3230,3350
2020-09-22,turnover,换手率,换手率,0.1392298584893147,3350,3350
2020-09-22,turnover20,20日平均换手率,换手率,0.12135937647103892,3350,3350
2020-09-22,turnoverStd20,20日换手率标准差,换手率,0.1283472655017068,3350,3350
2020-09-29,roe,ROE,盈利,0.08262908258363828,3199,3349
2020-09-29,grossMargin,毛利率,盈利,0.060610046497808,3202,3349
2020-09-29,ocfToRevenue,经营现金流/营收,现金流,-0.03177980956845396,3231,3349
2020-09-29,fcfToEv,自由现金流/企业价值,现金流,0.007241922669191925,3157,3349
2020-09-29,debtToAssets,资产负债率,质量,0.02579964541232605,3231,3349
2020-09-29,receivablesTurnover,应收账款周转率,质量,0.042255478223606716,2212,3349
2020-09-29,inventoryTurnover,存货周转率,质量,0.0782254335807667,2211,3349
2020-09-29,logMarketCap,总市值(对数),规模,0.00945510840397031,3349,3349
2020-09-29,logRevenue,营业收入(对数),规模,-0.08322846662501548,3230,3349
2020-09-29,logAssets,总资产(对数),规模,-0.09574622840360955,3231,3349
2020-09-29,turnover,换手率,换手率,-0.1769800462905852,3349,3349
2020-09-29,turnover20,20日平均换手率,换手率,-0.21653342247252938,3349,3349
2020-09-29,turnoverStd20,20日换手率标准差,换手率,-0.18419804124715805,3349,3349
2020-10-14,roe,ROE,盈利,0.0271811606054735,3203,3353
2020-10-14,grossMargin,毛利率,盈利,0.007824419169441765,3206,3353
2020-10-14,ocfToRevenue,经营现金流/营收,现金流,0.041856608811747575,3235,3353
2020-10-14,fcfToEv,自由现金流/企业价值,现金流,0.019417947227914813,3161,3353
2020-10-14,debtToAssets,资产负债率,质量,0.03186268646539545,3235,3353
2020-10-14,receivablesTurnover,应收账款周转率,质量,0.08911034701917521,2216,3353
2020-10-14,inventoryTurnover,存货周转率,质量,0.06321240176092044,2215,3353
2020-10-14,logMarketCap,总市值(对数),规模,-0.137360319366865,3353,3353
2020-10-14,logRevenue,营业收入(对数),规模,-0.03374462690128026,3234,3353
2020-10-14,logAssets,总资产(对数),规模,-0.06285286962681849,3235,3353
2020-10-14,turnover,换手率,换手率,0.0364378967166689,3353,3353
2020-10-14,turnover20,20日平均换手率,换手率,0.0013510052948103731,3353,3353
2020-10-14,turnoverStd20,20日换手率标准差,换手率,-0.02857436290921731,3353,3353
2020-10-21,roe,ROE,盈利,0.04928883060466834,3202,3353
2020-10-21,grossMargin,毛利率,盈利,0.05776712158441901,3205,3353
2020-10-21,ocfToRevenue,经营现金流/营收,现金流,-0.03417579958657403,3234,3353
2020-10-21,fcfToEv,自由现金流/企业价值,现金流,0.01720075422694096,3160,3353
2020-10-21,debtToAssets,资产负债率,质量,0.0015651349216091214,3234,3353
2020-10-21,receivablesTurnover,应收账款周转率,质量,0.043711115216411286,2214,3353
2020-10-21,inventoryTurnover,存货周转率,质量,0.04324453262545233,2213,3353
2020-10-21,logMarketCap,总市值(对数),规模,-0.022961821235123085,3353,3353
2020-10-21,logRevenue,营业收入(对数),规模,0.005146276350468958,3233,3353
2020-10-21,logAssets,总资产(对数),规模,-0.008278115501907438,3234,3353
2020-10-21,turnover,换手率,换手率,0.018183719900179546,3353,3353
2020-10-21,turnover20,20日平均换手率,换手率,0.01971148857229262,3353,3353
2020-10-21,turnoverStd20,20日换手率标准差,换手率,0.03401163418265669,3353,3353
2020-10-28,roe,ROE,盈利,0.05318276573083061,3206,3359
2020-10-28,grossMargin,毛利率,盈利,0.0597282671578796,3209,3359
2020-10-28,ocfToRevenue,经营现金流/营收,现金流,0.00020088706940547468,3239,3359
2020-10-28,fcfToEv,自由现金流/企业价值,现金流,0.06849360654109454,3163,3359
2020-10-28,debtToAssets,资产负债率,质量,0.0026297209737139557,3239,3359
2020-10-28,receivablesTurnover,应收账款周转率,质量,-0.040036825789940875,2212,3359
2020-10-28,inventoryTurnover,存货周转率,质量,0.0339111322777186,2211,3359
2020-10-28,logMarketCap,总市值(对数),规模,0.11418464083554605,3359,3359
2020-10-28,logRevenue,营业收入(对数),规模,0.08399049342995955,3237,3359
2020-10-28,logAssets,总资产(对数),规模,0.07041011716429874,3239,3359
2020-10-28,turnover,换手率,换手率,-0.020551101377201012,3359,3359
2020-10-28,turnover20,20日平均换手率,换手率,0.0005332299822253195,3359,3359
2020-10-28,turnoverStd20,20日换手率标准差,换手率,-0.017312436314900956,3359,3359
2020-11-04,roe,ROE,盈利,-0.05042124485307667,3207,3359
2020-11-04,grossMargin,毛利率,盈利,-0.0837865018108195,3210,3359
2020-11-04,ocfToRevenue,经营现金流/营收,现金流,-0.018541217543242818,3240,3359
2020-11-04,fcfToEv,自由现金流/企业价值,现金流,0.004469913935891822,3164,3359
2020-11-04,debtToAssets,资产负债率,质量,-0.061305812411291245,3240,3359
2020-11-04,receivablesTurnover,应收账款周转率,质量,-0.07495401371825126,2215,3359
2020-11-04,inventoryTurnover,存货周转率,质量,0.03487793619107004,2214,3359
2020-11-04,logMarketCap,总市值(对数),规模,-0.005434718757952338,3359,3359
2020-11-04,logRevenue,营业收入(对数),规模,0.11481731925041604,3238,3359
2020-11-04,logAssets,总资产(对数),规模,0.10313024062198295,3240,3359
2020-11-04,turnover,换手率,换手率,0.12780551258398118,3359,3359
2020-11-04,turnover20,20日平均换手率,换手率,0.12528771774110284,3359,3359
2020-11-04,turnoverStd20,20日换手率标准差,换手率,0.10825444086331662,3359,3359
2020-11-11,roe,ROE,盈利,-0.03898576214758387,3215,3366
2020-11-11,grossMargin,毛利率,盈利,-0.061657523098885905,3218,3366
2020-11-11,ocfToRevenue,经营现金流/营收,现金流,-0.010881727667958115,3248,3366
2020-11-11,fcfToEv,自由现金流/企业价值,现金流,0.011036641173480011,3172,3366
2020-11-11,debtToAssets,资产负债率,质量,-0.036779589407569833,3248,3366
2020-11-11,receivablesTurnover,应收账款周转率,质量,0.009731551087413002,2217,3366
2020-11-11,inventoryTurnover,存货周转率,质量,0.09399446190467492,2216,3366
2020-11-11,logMarketCap,总市值(对数),规模,-0.10986000259390352,3366,3366
2020-11-11,logRevenue,营业收入(对数),规模,0.05166607631632946,3246,3366
2020-11-11,logAssets,总资产(对数),规模,0.04270217199829959,3248,3366
2020-11-11,turnover,换手率,换手率,0.15676200724179085,3366,3366
2020-11-11,turnover20,20日平均换手率,换手率,0.1618147319761306,3366,3366
2020-11-11,turnoverStd20,20日换手率标准差,换手率,0.1424500322946809,3366,3366
2020-11-18,roe,ROE,盈利,-0.07685712052670876,3219,3370
2020-11-18,grossMargin,毛利率,盈利,-0.07880041201233756,3222,3370
2020-11-18,ocfToRevenue,经营现金流/营收,现金流,-0.03897487749535544,3252,3370
2020-11-18,fcfToEv,自由现金流/企业价值,现金流,-0.03412454794691054,3176,3370
2020-11-18,debtToAssets,资产负债率,质量,-0.026319849325308124,3252,3370
2020-11-18,receivablesTurnover,应收账款周转率,质量,0.007939766614324039,2218,3370
2020-11-18,inventoryTurnover,存货周转率,质量,0.016557710673150816,2217,3370
2020-11-18,logMarketCap,总市值(对数),规模,0.02120223132974029,3370,3370
2020-11-18,logRevenue,营业收入(对数),规模,0.06175141643230064,3250,3370
2020-11-18,logAssets,总资产(对数),规模,0.07846262237289418,3252,3370
2020-11-18,turnover,换手率,换手率,0.15022810226333258,3370,3370
2020-11-18,turnover20,20日平均换手率,换手率,0.13994445183605048,3370,3370
2020-11-18,turnoverStd20,20日换手率标准差,换手率,0.13935452646945248,3370,3370
2020-11-25,roe,ROE,盈利,-0.01718381438934704,3221,3373
2020-11-25,grossMargin,毛利率,盈利,-0.006294112723453256,3224,3373
2020-11-25,ocfToRevenue,经营现金流/营收,现金流,-0.01697033042713224,3255,3373
2020-11-25,fcfToEv,自由现金流/企业价值,现金流,-0.03810936300271178,3178,3373
2020-11-25,debtToAssets,资产负债率,质量,-0.0021456275502812804,3255,3373
2020-11-25,receivablesTurnover,应收账款周转率,质量,-0.013023693038932095,2218,3373
2020-11-25,inventoryTurnover,存货周转率,质量,-0.08296745780382575,2217,3373
2020-11-25,logMarketCap,总市值(对数),规模,0.08444418209435607,3373,3373
2020-11-25,logRevenue,营业收入(对数),规模,0.07189658621417412,3253,3373
2020-11-25,logAssets,总资产(对数),规模,0.09804277855205959,3255,3373
2020-11-25,turnover,换手率,换手率,0.09425240129422968,3373,3373
2020-11-25,turnover20,20日平均换手率,换手率,0.08809489367468842,3373,3373
2020-11-25,turnoverStd20,20日换手率标准差,换手率,0.08214198876517699,3373,3373
2020-12-02,roe,ROE,盈利,0.02407594744034041,3224,3377
2020-12-02,grossMargin,毛利率,盈利,0.014411429899504558,3227,3377
2020-12-02,ocfToRevenue,经营现金流/营收,现金流,-0.02871295606676775,3258,3377
2020-12-02,fcfToEv,自由现金流/企业价值,现金流,-0.06407409984859397,3181,3377
2020-12-02,debtToAssets,资产负债率,质量,-0.001022197413611561,3258,3377
2020-12-02,receivablesTurnover,应收账款周转率,质量,-0.02361099879271766,2216,3377
2020-12-02,inventoryTurnover,存货周转率,质量,0.047086760783010426,2215,3377
2020-12-02,logMarketCap,总市值(对数),规模,-0.004151169061885179,3377,3377
2020-12-02,logRevenue,营业收入(对数),规模,-0.034201835795556024,3256,3377
2020-12-02,logAssets,总资产(对数),规模,-0.035692439601860346,3258,3377
2020-12-02,turnover,换手率,换手率,0.0906506935046417,3377,3377
2020-12-02,turnover20,20日平均换手率,换手率,0.11257764192254524,3377,3377
2020-12-02,turnoverStd20,20日换手率标准差,换手率,0.10708176379023632,3377,3377
2020-12-09,roe,ROE,盈利,0.06234282443022089,3224,3377
2020-12-09,grossMargin,毛利率,盈利,0.03285057941311043,3227,3377
2020-12-09,ocfToRevenue,经营现金流/营收,现金流,-0.03501646073474737,3258,3377
2020-12-09,fcfToEv,自由现金流/企业价值,现金流,-0.011381488053946039,3181,3377
2020-12-09,debtToAssets,资产负债率,质量,-0.020476217482698955,3258,3377
2020-12-09,receivablesTurnover,应收账款周转率,质量,-0.1056198882927467,2214,3377
2020-12-09,inventoryTurnover,存货周转率,质量,-0.029850358292621997,2213,3377
2020-12-09,logMarketCap,总市值(对数),规模,0.2092380903560291,3377,3377
2020-12-09,logRevenue,营业收入(对数),规模,0.16658559687442945,3256,3377
2020-12-09,logAssets,总资产(对数),规模,0.1569078253263895,3258,3377
2020-12-09,turnover,换手率,换手率,0.03705653861136019,3377,3377
2020-12-09,turnover20,20日平均换手率,换手率,0.021719968219178695,3377,3377
2020-12-09,turnoverStd20,20日换手率标准差,换手率,0.013019667789594255,3377,3377
2020-12-16,roe,ROE,盈利,-0.06670623974663432,3227,3379
2020-12-16,grossMargin,毛利率,盈利,-0.07906829979735264,3230,3379
2020-12-16,ocfToRevenue,经营现金流/营收,现金流,-0.08303762533546487,3261,3379
2020-12-16,fcfToEv,自由现金流/企业价值,现金流,-0.006369594837241065,3184,3379
2020-12-16,debtToAssets,资产负债率,质量,-0.06150543079180294,3261,3379
2020-12-16,receivablesTurnover,应收账款周转率,质量,-0.06323524352469763,2216,3379
2020-12-16,inventoryTurnover,存货周转率,质量,0.05004300062208127,2215,3379
2020-12-16,logMarketCap,总市值(对数),规模,0.08259045816865519,3379,3379
2020-12-16,logRevenue,营业收入(对数),规模,0.09794935682554759,3259,3379
2020-12-16,logAssets,总资产(对数),规模,0.11357430420936653,3261,3379
2020-12-16,turnover,换手率,换手率,-0.007588522542992638,3379,3379
2020-12-16,turnover20,20日平均换手率,换手率,-0.00632625197810668,3379,3379
2020-12-16,turnoverStd20,20日换手率标准差,换手率,-0.0029307937607186973,3379,3379
2020-12-23,roe,ROE,盈利,-0.011380386491297015,3229,3379
2020-12-23,grossMargin,毛利率,盈利,-0.029713230692730925,3232,3379
2020-12-23,ocfToRevenue,经营现金流/营收,现金流,-0.0007924588682280357,3264,3379
2020-12-23,fcfToEv,自由现金流/企业价值,现金流,-0.012855801934658838,3186,3379
2020-12-23,debtToAssets,资产负债率,质量,-0.051454194219308344,3264,3379
2020-12-23,receivablesTurnover,应收账款周转率,质量,-0.04388144972373798,2214,3379
2020-12-23,inventoryTurnover,存货周转率,质量,-0.09311212710593451,2213,3379
2020-12-23,logMarketCap,总市值(对数),规模,0.16873864401373043,3379,3379
2020-12-23,logRevenue,营业收入(对数),规模,0.16845163856977985,3262,3379
2020-12-23,logAssets,总资产(对数),规模,0.18747234995127043,3264,3379
2020-12-23,turnover,换手率,换手率,0.08015521625572931,3379,3379
2020-12-23,turnover20,20日平均换手率,换手率,0.09450110841377354,3379,3379
2020-12-23,turnoverStd20,20日换手率标准差,换手率,0.061158927640620184,3379,3379
2020-12-30,roe,ROE,盈利,0.04592470795486254,3233,3382
2020-12-30,grossMargin,毛利率,盈利,0.011482663168885781,3236,3382
2020-12-30,ocfToRevenue,经营现金流/营收,现金流,-0.05293354464862059,3268,3382
2020-12-30,fcfToEv,自由现金流/企业价值,现金流,-0.04167912291722405,3190,3382
2020-12-30,debtToAssets,资产负债率,质量,-0.014948041422470049,3268,3382
2020-12-30,receivablesTurnover,应收账款周转率,质量,-0.14486495015534398,2216,3382
2020-12-30,inventoryTurnover,存货周转率,质量,-0.012099430229018457,2215,3382
2020-12-30,logMarketCap,总市值(对数),规模,0.394964302529999,3382,3382
2020-12-30,logRevenue,营业收入(对数),规模,0.2718888137628239,3266,3382
2020-12-30,logAssets,总资产(对数),规模,0.2816587243672466,3268,3382
2020-12-30,turnover,换手率,换手率,0.02982597649409895,3382,3382
2020-12-30,turnover20,20日平均换手率,换手率,0.027140781192332136,3382,3382
2020-12-30,turnoverStd20,20日换手率标准差,换手率,0.0007405278209232315,3382,3382
2021-01-07,roe,ROE,盈利,0.02750857900830941,3235,3383
2021-01-07,grossMargin,毛利率,盈利,-0.019419699606419878,3238,3383
2021-01-07,ocfToRevenue,经营现金流/营收,现金流,-0.02590482994039565,3270,3383
2021-01-07,fcfToEv,自由现金流/企业价值,现金流,0.012629136342958081,3192,3383
2021-01-07,debtToAssets,资产负债率,质量,-0.019775792720439618,3270,3383
2021-01-07,receivablesTurnover,应收账款周转率,质量,-0.026950169329711508,2216,3383
2021-01-07,inventoryTurnover,存货周转率,质量,-0.1018160356697383,2215,3383
2021-01-07,logMarketCap,总市值(对数),规模,0.23342149018295918,3383,3383
2021-01-07,logRevenue,营业收入(对数),规模,0.20671434873134287,3268,3383
2021-01-07,logAssets,总资产(对数),规模,0.21973927574171223,3270,3383
2021-01-07,turnover,换手率,换手率,0.11984980597093012,3383,3383
2021-01-07,turnover20,20日平均换手率,换手率,0.10349398824270883,3383,3383
2021-01-07,turnoverStd20,20日换手率标准差,换手率,0.09090764326451456,3383,3383
2021-01-14,roe,ROE,盈利,0.03942701483311384,3235,3382
2021-01-14,grossMargin,毛利率,盈利,0.024866309079537283,3238,3382
2021-01-14,ocfToRevenue,经营现金流/营收,现金流,0.05008587884142326,3270,3382
2021-01-14,fcfToEv,自由现金流/企业价值,现金流,0.009737842548697303,3192,3382
2021-01-14,debtToAssets,资产负债率,质量,0.03031177887114677,3270,3382
2021-01-14,receivablesTurnover,应收账款周转率,质量,0.05972202753216515,2212,3382
2021-01-14,inventoryTurnover,存货周转率,质量,0.09134191192420256,2211,3382
2021-01-14,logMarketCap,总市值(对数),规模,-0.25324561999893036,3382,3382
2021-01-14,logRevenue,营业收入(对数),规模,-0.22087616654559186,3268,3382
2021-01-14,logAssets,总资产(对数),规模,-0.23871648477616128,3270,3382
2021-01-14,turnover,换手率,换手率,-0.0459908165841668,3382,3382
2021-01-14,turnover20,20日平均换手率,换手率,-0.07927174045091245,3382,3382
2021-01-14,turnoverStd20,20日换手率标准差,换手率,0.004031422735511157,3382,3382
2021-01-21,roe,ROE,盈利,0.08304829802130927,3235,3381
2021-01-21,grossMargin,毛利率,盈利,0.028327159825241973,3238,3381
2021-01-21,ocfToRevenue,经营现金流/营收,现金流,0.012734096125611289,3270,3381
2021-01-21,fcfToEv,自由现金流/企业价值,现金流,-0.0022380069861613135,3192,3381
2021-01-21,debtToAssets,资产负债率,质量,0.016840612239465536,3270,3381
2021-01-21,receivablesTurnover,应收账款周转率,质量,-0.013764090277737335,2212,3381
2021-01-21,inventoryTurnover,存货周转率,质量,-0.07756110922592352,2211,3381
2021-01-21,logMarketCap,总市值(对数),规模,0.024900803054080614,3381,3381
2021-01-21,logRevenue,营业收入(对数),规模,0.04908891278725883,3268,3381
2021-01-21,logAssets,总资产(对数),规模,0.03737309663792831,3270,3381
2021-01-21,turnover,换手率,换手率,0.16515920245724403,3381,3381
2021-01-21,turnover20,20日平均换手率,换手率,0.17751313286798026,3381,3381
2021-01-21,turnoverStd20,20日换手率标准差,换手率,0.16788150684325526,3381,3381
2021-01-28,roe,ROE,盈利,0.10676626188217131,3238,3385
2021-01-28,grossMargin,毛利率,盈利,0.021636065766583397,3241,3385
2021-01-28,ocfToRevenue,经营现金流/营收,现金流,-0.044878673588826495,3273,3385
2021-01-28,fcfToEv,自由现金流/企业价值,现金流,0.026363092972211243,3195,3385
2021-01-28,debtToAssets,资产负债率,质量,0.0018186224908559362,3273,3385
2021-01-28,receivablesTurnover,应收账款周转率,质量,-0.08702804164627484,2213,3385
2021-01-28,inventoryTurnover,存货周转率,质量,-0.02262596430296019,2212,3385
2021-01-28,logMarketCap,总市值(对数),规模,0.2455505869379322,3385,3385
2021-01-28,logRevenue,营业收入(对数),规模,0.17810249084633314,3271,3385
2021-01-28,logAssets,总资产(对数),规模,0.16682105161769864,3273,3385
2021-01-28,turnover,换手率,换手率,0.09591430428091147,3385,3385
2021-01-28,turnover20,20日平均换手率,换手率,0.1025254029620435,3385,3385
2021-01-28,turnoverStd20,20日换手率标准差,换手率,0.07245442330172004,3385,3385
2021-02-04,roe,ROE,盈利,-0.05744608687955461,3243,3391
2021-02-04,grossMargin,毛利率,盈利,-0.03021408084852759,3246,3391
2021-02-04,ocfToRevenue,经营现金流/营收,现金流,0.01576565536101727,3278,3391
2021-02-04,fcfToEv,自由现金流/企业价值,现金流,0.025050119689576697,3200,3391
2021-02-04,debtToAssets,资产负债率,质量,-0.019537423308448668,3278,3391
2021-02-04,receivablesTurnover,应收账款周转率,质量,0.057272772480369716,2217,3391
2021-02-04,inventoryTurnover,存货周转率,质量,0.02272986143451623,2216,3391
2021-02-04,logMarketCap,总市值(对数),规模,-0.028000117710645693,3391,3391
2021-02-04,logRevenue,营业收入(对数),规模,0.0680151604530102,3276,3391
2021-02-04,logAssets,总资产(对数),规模,0.06969775226522135,3278,3391
2021-02-04,turnover,换手率,换手率,0.1000051860320996,3391,3391
2021-02-04,turnover20,20日平均换手率,换手率,0.09162440419189893,3391,3391
2021-02-04,turnoverStd20,20日换手率标准差,换手率,0.11456292388391606,3391,3391
2021-02-18,roe,ROE,盈利,-0.05158439830218597,3247,3395
2021-02-18,grossMargin,毛利率,盈利,-0.06030342696526439,3250,3395
2021-02-18,ocfToRevenue,经营现金流/营收,现金流,0.08851922900678762,3282,3395
2021-02-18,fcfToEv,自由现金流/企业价值,现金流,0.02598613957335615,3204,3395
2021-02-18,debtToAssets,资产负债率,质量,-0.04729718093749921,3282,3395
2021-02-18,receivablesTurnover,应收账款周转率,质量,0.025018371795343875,2217,3395
2021-02-18,inventoryTurnover,存货周转率,质量,0.049748855781369325,2216,3395
2021-02-18,logMarketCap,总市值(对数),规模,-0.29554512855231546,3395,3395
2021-02-18,logRevenue,营业收入(对数),规模,-0.12727595408243314,3280,3395
2021-02-18,logAssets,总资产(对数),规模,-0.1303347436436703,3282,3395
